"Date","Price","Open","High","Low","Vol.","Change %"
"03/09/2016","1,417.12","1,411.06","1,425.70","1,408.03","6.69M","0.21%"
"03/08/2016","1,414.09","1,383.28","1,414.09","1,383.28","7.73M","1.82%"
"03/07/2016","1,388.84","1,380.76","1,393.89","1,375.71","4.52M","0.36%"
"03/04/2016","1,383.79","1,386.82","1,391.36","1,377.22","6.47M","0.00%"
"03/03/2016","1,383.79","1,405.00","1,408.53","1,378.74","8.89M","-1.86%"
"03/02/2016","1,410.05","1,418.63","1,433.78","1,399.79","10.06M","-1.34%"
"03/01/2016","1,429.24","1,416.11","1,432.77","1,406.01","6.41M","1.11%"
"02/29/2016","1,413.58","1,421.66","1,428.23","1,402.47","12.07M","-0.78%"
"02/26/2016","1,424.69","1,437.82","1,439.84","1,416.11","5.59M","0.25%"
"02/25/2016","1,421.16","1,390.86","1,422.17","1,389.34","7.35M","3.42%"
"02/24/2016","1,374.19","1,397.42","1,397.42","1,368.63","7.72M","-1.27%"
"02/23/2016","1,391.87","1,394.90","1,403.48","1,388.65","4.83M","-0.97%"
"02/22/2016","1,405.50","1,411.56","1,419.64","1,405.29","6.01M","0.58%"
"02/19/2016","1,397.42","1,393.38","1,451.46","1,387.32","5.81M","0.25%"
"02/18/2016","1,393.89","1,404.49","1,405.00","1,381.26","8.02M","-1.71%"
"02/17/2016","1,418.13","1,415.14","1,421.12","1,407.67","8.51M","0.46%"
"02/16/2016","1,411.65","1,412.15","1,414.14","1,395.72","5.90M","0.46%"
"02/15/2016","1,405.18","1,390.74","1,413.65","1,382.77","7.74M","3.48%"
"02/12/2016","1,357.88","1,351.90","1,359.37","1,336.96","8.28M","1.34%"
"02/11/2016","1,339.95","1,347.42","1,361.86","1,331.98","9.16M","-0.99%"
"02/10/2016","1,353.40","1,361.36","1,364.35","1,308.84","8.38M","-0.11%"
"02/09/2016","1,354.89","1,363.35","1,372.32","1,308.98","9.86M","-0.15%"
"02/08/2016","1,356.88","1,399.70","1,404.44","1,354.75","9.06M","-2.75%"
"02/05/2016","1,395.22","1,403.19","1,416.14","1,392.73","8.57M","-0.81%"
"02/04/2016","1,406.68","1,443.52","1,448.50","1,404.68","8.77M","-1.29%"
"02/03/2016","1,425.10","1,409.66","1,458.46","1,400.20","11.34M","0.35%"
"02/02/2016","1,420.12","1,421.12","1,433.07","1,414.14","7.09M","-0.59%"
"02/01/2016","1,428.58","1,444.02","1,451.49","1,413.65","8.20M","-0.31%"
"01/29/2016","1,433.07","1,419.12","1,433.07","1,405.68","10.75M","1.73%"
"01/28/2016","1,408.67","1,426.09","1,430.08","1,384.27","8.58M","-1.50%"
"01/27/2016","1,430.08","1,416.63","1,432.57","1,410.25","7.87M","1.45%"
"01/26/2016","1,409.66","1,379.79","1,418.63","1,376.80","7.96M","1.11%"
"01/25/2016","1,394.23","1,391.24","1,413.90","1,387.26","9.69M","0.61%"
"01/22/2016","1,385.76","1,383.77","1,391.24","1,377.79","7.02M","1.68%"
"01/21/2016","1,362.86","1,360.37","1,373.31","1,354.08","7.97M","0.81%"
"01/20/2016","1,351.90","1,357.38","1,366.34","1,345.93","7.33M","-2.34%"
"01/19/2016","1,384.27","1,377.79","1,397.21","1,375.30","6.82M","1.79%"
"01/18/2016","1,359.87","1,355.31","1,374.31","1,352.90","4.74M","0.15%"
"01/15/2016","1,357.88","1,372.82","1,389.25","1,345.43","11.24M","-1.23%"
"01/14/2016","1,374.81","1,370.33","1,382.43","1,351.15","9.39M","-0.29%"
"01/13/2016","1,378.79","1,369.83","1,389.43","1,367.84","5.78M","1.54%"
"01/12/2016","1,357.88","1,344.43","1,367.84","1,337.46","6.86M","1.19%"
"01/11/2016","1,341.94","1,357.88","1,361.86","1,341.45","6.06M","-1.75%"
"01/08/2016","1,365.84","1,346.42","1,375.98","1,341.59","8.42M","2.01%"
"01/07/2016","1,338.96","1,343.44","1,355.89","1,327.57","7.41M","-2.61%"
"01/06/2016","1,374.81","1,378.29","1,383.77","1,356.38","5.72M","-0.40%"
"01/05/2016","1,380.28","1,373.31","1,385.26","1,359.87","7.50M","1.58%"
"01/04/2016","1,358.87","1,353.40","1,360.86","1,340.45","8.76M","-0.62%"
"12/31/2015","1,367.34","1,374.31","1,380.78","1,363.85","1.24M","-0.79%"
"12/30/2015","1,378.29","1,385.26","1,386.26","1,372.34","2.70M","-0.54%"
"12/29/2015","1,385.76","1,381.28","1,385.76","1,371.82","3.66M","1.13%"
"12/24/2015","1,370.33","1,352.40","1,370.33","1,352.40","862.09K","0.44%"
"12/23/2015","1,364.35","1,348.42","1,367.34","1,340.45","4.18M","2.09%"
"12/22/2015","1,336.47","1,328.50","1,339.45","1,321.03","2.83M","0.79%"
"12/21/2015","1,326.01","1,323.52","1,346.92","1,323.02","4.04M","-0.19%"
"12/18/2015","1,328.50","1,329.99","1,342.44","1,323.07","9.20M","-0.56%"
"12/17/2015","1,335.97","1,338.46","1,363.85","1,335.97","7.01M","1.55%"
"12/16/2015","1,315.55","1,306.59","1,328.50","1,304.70","6.93M","0.96%"
"12/15/2015","1,303.10","1,280.20","1,307.09","1,273.77","7.07M","2.23%"
"12/14/2015","1,274.72","1,290.16","1,311.34","1,271.98","6.37M","-1.35%"
"12/11/2015","1,292.15","1,307.59","1,319.04","1,291.15","7.43M","-1.26%"
"12/10/2015","1,308.58","1,307.59","1,319.54","1,304.60","5.17M","-0.15%"
"12/09/2015","1,310.57","1,317.54","1,322.52","1,310.08","7.74M","0.15%"
"12/08/2015","1,308.58","1,319.54","1,341.81","1,306.59","5.24M","-0.72%"
"12/07/2015","1,318.04","1,322.52","1,348.67","1,316.05","3.17M","0.34%"
"12/04/2015","1,313.56","1,325.51","1,333.48","1,312.81","6.70M","-1.35%"
"12/03/2015","1,331.49","1,367.84","1,378.74","1,331.49","7.35M","-2.98%"
"12/02/2015","1,372.32","1,351.90","1,380.78","1,350.91","5.70M","2.00%"
"12/01/2015","1,345.43","1,354.89","1,354.89","1,337.96","5.63M","-0.33%"
"11/30/2015","1,349.91","1,361.86","1,364.35","1,347.42","5.43M","-0.73%"
"11/27/2015","1,359.87","1,364.85","1,368.33","1,354.49","4.18M","-0.44%"
"11/26/2015","1,365.84","1,346.42","1,368.83","1,340.95","3.28M","1.40%"
"11/25/2015","1,346.92","1,338.96","1,349.41","1,331.98","3.53M","0.71%"
"11/24/2015","1,337.46","1,333.98","1,344.21","1,319.46","5.96M","-0.11%"
"11/23/2015","1,338.96","1,348.42","1,348.42","1,326.01","3.59M","-1.21%"
"11/20/2015","1,355.39","1,346.92","1,360.86","1,343.93","5.50M","1.04%"
"11/19/2015","1,341.45","1,344.43","1,355.39","1,338.46","6.03M","-0.15%"
"11/18/2015","1,343.44","1,332.48","1,354.32","1,328.30","5.03M","0.26%"
"11/17/2015","1,339.95","1,320.53","1,354.24","1,317.05","5.55M","2.40%"
"11/16/2015","1,308.58","1,302.11","1,317.05","1,295.14","5.35M","0.11%"
"11/13/2015","1,307.09","1,317.05","1,328.50","1,295.34","7.59M","-1.43%"
"11/12/2015","1,326.01","1,351.90","1,353.89","1,325.51","6.64M","-3.06%"
"11/11/2015","1,367.84","1,366.34","1,378.79","1,362.36","4.03M","0.59%"
"11/10/2015","1,359.87","1,368.83","1,372.74","1,354.89","5.41M","-0.15%"
"11/09/2015","1,361.86","1,381.28","1,388.25","1,360.86","5.20M","-1.23%"
"11/06/2015","1,378.79","1,381.78","1,389.25","1,367.84","5.11M","-0.11%"
"11/05/2015","1,380.28","1,384.27","1,396.34","1,373.31","6.14M","-0.18%"
"11/04/2015","1,382.77","1,377.30","1,396.84","1,376.30","5.57M","0.87%"
"11/03/2015","1,370.82","1,394.23","1,396.22","1,361.18","6.15M","-1.47%"
"11/02/2015","1,391.24","1,388.75","1,397.71","1,379.79","5.58M","-0.57%"
"10/30/2015","1,399.21","1,395.72","1,408.53","1,394.72","6.81M","0.07%"
"10/29/2015","1,398.21","1,393.23","1,418.90","1,384.77","11.56M","-1.16%"
"10/28/2015","1,414.64","1,360.37","1,420.62","1,357.38","11.05M","3.88%"
"10/27/2015","1,361.86","1,357.88","1,372.82","1,349.23","5.61M","-0.11%"
"10/26/2015","1,363.35","1,364.35","1,376.30","1,358.37","4.69M","0.00%"
"10/23/2015","1,363.35","1,339.45","1,367.84","1,335.97","7.11M","2.39%"
"10/22/2015","1,331.49","1,325.01","1,338.46","1,319.54","6.74M","1.13%"
"10/21/2015","1,316.55","1,323.02","1,327.50","1,307.51","6.54M","-1.08%"
"10/20/2015","1,330.99","1,350.41","1,355.72","1,330.99","6.08M","-0.63%"
"10/19/2015","1,339.45","1,344.93","1,354.89","1,333.48","4.78M","-0.07%"
"10/16/2015","1,340.45","1,330.99","1,343.93","1,325.51","5.78M","1.09%"
"10/15/2015","1,326.01","1,315.55","1,329.00","1,312.40","5.00M","1.37%"
"10/14/2015","1,308.08","1,307.59","1,314.06","1,302.11","6.60M","-0.94%"
"10/13/2015","1,320.53","1,308.58","1,326.51","1,308.58","7.37M","1.53%"
"10/12/2015","1,300.61","1,306.09","1,306.09","1,287.17","4.32M","-0.31%"
"10/09/2015","1,304.60","1,298.62","1,309.08","1,290.16","6.35M","1.43%"
"10/08/2015","1,286.17","1,279.70","1,294.14","1,277.54","4.82M","0.54%"
"10/07/2015","1,279.20","1,300.12","1,306.59","1,277.21","8.52M","-1.68%"
"10/06/2015","1,301.11","1,311.57","1,311.57","1,295.14","4.28M","-0.46%"
"10/05/2015","1,307.09","1,294.64","1,309.58","1,288.17","4.83M","2.42%"
"10/02/2015","1,276.22","1,276.71","1,285.93","1,256.30","6.27M","1.07%"
"10/01/2015","1,262.77","1,275.72","1,292.65","1,262.27","6.88M","0.16%"
"09/30/2015","1,260.78","1,247.33","1,260.78","1,244.35","6.81M","2.30%"
"09/29/2015","1,232.40","1,229.91","1,242.36","1,222.44","6.75M","-1.04%"
"09/28/2015","1,245.34","1,268.75","1,275.72","1,244.85","6.66M","-2.99%"
"09/25/2015","1,283.68","1,266.75","1,292.15","1,266.75","5.64M","2.67%"
"09/24/2015","1,250.32","1,267.75","1,270.74","1,247.83","5.89M","-1.45%"
"09/23/2015","1,268.75","1,243.85","1,275.72","1,242.18","6.67M","2.17%"
"09/22/2015","1,241.86","1,270.74","1,271.24","1,236.38","9.95M","-3.30%"
"09/21/2015","1,284.18","1,281.69","1,299.12","1,276.71","4.93M","0.35%"
"09/18/2015","1,279.70","1,281.69","1,296.13","1,247.33","11.44M","-0.35%"
"09/17/2015","1,284.18","1,298.62","1,304.10","1,281.19","5.13M","-0.66%"
"09/16/2015","1,292.65","1,296.13","1,300.12","1,285.68","7.74M","0.62%"
"09/15/2015","1,284.68","1,279.70","1,292.18","1,265.01","4.70M","0.39%"
"09/14/2015","1,279.70","1,296.13","1,322.27","1,279.70","4.76M","-0.77%"
"09/11/2015","1,289.66","1,294.14","1,297.13","1,281.19","4.52M","-0.08%"
"09/10/2015","1,290.66","1,298.12","1,310.08","1,288.66","6.37M","-1.26%"
"09/09/2015","1,307.09","1,336.96","1,337.24","1,298.50","10.68M","-1.24%"
"09/08/2015","1,323.52","1,316.05","1,336.47","1,316.05","4.22M","1.14%"
"09/07/2015","1,308.58","1,313.06","1,326.51","1,306.09","3.76M","0.81%"
"09/04/2015","1,298.12","1,321.53","1,322.49","1,293.73","5.49M","-2.62%"
"09/03/2015","1,332.98","1,328.00","1,345.93","1,325.51","5.03M","1.44%"
"09/02/2015","1,314.06","1,294.64","1,325.01","1,294.14","6.72M","1.89%"
"09/01/2015","1,289.66","1,323.02","1,330.12","1,284.50","6.74M","-3.39%"
"08/28/2015","1,334.97","1,326.51","1,341.70","1,309.08","7.04M","0.71%"
"08/27/2015","1,325.51","1,304.10","1,328.50","1,296.13","7.26M","4.43%"
"08/26/2015","1,269.24","1,273.23","1,294.14","1,261.28","14.20M","-1.66%"
"08/25/2015","1,290.66","1,285.18","1,303.60","1,276.71","14.90M","1.09%"
"08/24/2015","1,276.71","1,283.19","1,301.26","1,242.36","18.69M","-3.21%"
"08/21/2015","1,319.04","1,351.40","1,357.55","1,319.04","8.11M","-3.36%"
"08/20/2015","1,364.85","1,360.86","1,372.82","1,360.37","4.89M","-0.58%"
"08/19/2015","1,372.82","1,397.71","1,397.71","1,372.68","5.78M","-1.75%"
"08/18/2015","1,397.21","1,407.67","1,411.98","1,394.72","4.02M","-0.53%"
"08/17/2015","1,404.68","1,404.19","1,410.66","1,393.05","3.53M","0.57%"
"08/14/2015","1,396.72","1,405.68","1,409.16","1,392.73","4.99M","-0.71%"
"08/13/2015","1,406.68","1,409.16","1,428.08","1,403.69","6.85M","-0.46%"
"08/12/2015","1,413.15","1,433.09","1,433.09","1,404.68","10.75M","-1.29%"
"08/11/2015","1,431.57","1,441.91","1,450.00","1,424.60","7.44M","-1.37%"
"08/10/2015","1,451.49","1,441.53","1,451.61","1,429.58","6.11M","0.52%"
"08/07/2015","1,444.02","1,446.01","1,447.16","1,435.06","7.55M","-0.48%"
"08/06/2015","1,450.99","1,418.63","1,461.45","1,412.15","13.43M","2.68%"
"08/05/2015","1,413.15","1,393.73","1,413.15","1,388.75","8.05M","1.29%"
"08/04/2015","1,395.22","1,395.22","1,406.68","1,389.07","7.51M","0.07%"
"08/03/2015","1,394.23","1,388.25","1,397.86","1,386.76","4.82M","0.29%"
"07/31/2015","1,390.24","1,389.25","1,393.06","1,376.80","9.25M","0.50%"
"07/30/2015","1,383.27","1,367.84","1,387.26","1,358.38","12.57M","1.05%"
"07/29/2015","1,368.83","1,329.49","1,378.79","1,327.50","17.85M","3.46%"
"07/28/2015","1,323.02","1,333.48","1,338.96","1,316.55","6.25M","-0.34%"
"07/27/2015","1,327.50","1,328.00","1,338.96","1,322.03","7.53M","-0.41%"
"07/24/2015","1,332.98","1,349.91","1,357.38","1,331.98","3.82M","-1.36%"
"07/23/2015","1,351.40","1,352.40","1,353.89","1,341.79","4.48M","0.52%"
"07/22/2015","1,344.43","1,355.89","1,357.88","1,338.46","5.79M","-1.64%"
"07/21/2015","1,366.84","1,376.80","1,380.09","1,360.86","4.37M","-0.54%"
"07/20/2015","1,374.31","1,376.30","1,377.62","1,368.83","4.35M","0.66%"
"07/17/2015","1,365.35","1,374.81","1,376.80","1,360.37","5.60M","-0.83%"
"07/16/2015","1,376.80","1,378.29","1,380.11","1,371.32","5.02M","0.00%"
"07/15/2015","1,376.80","1,379.29","1,384.73","1,370.33","5.95M","-0.72%"
"07/14/2015","1,386.76","1,376.30","1,386.76","1,376.30","4.28M","0.43%"
"07/13/2015","1,380.78","1,377.30","1,383.77","1,371.82","5.93M","1.20%"
"07/10/2015","1,364.35","1,373.81","1,375.47","1,358.38","7.05M","0.07%"
"07/09/2015","1,363.35","1,346.92","1,368.33","1,342.29","8.68M","1.37%"
"07/08/2015","1,344.93","1,336.47","1,362.66","1,334.47","5.28M","0.90%"
"07/07/2015","1,332.98","1,340.95","1,347.92","1,330.49","7.25M","-0.26%"
"07/06/2015","1,336.47","1,333.48","1,351.09","1,332.48","5.16M","-0.41%"
"07/03/2015","1,341.94","1,349.41","1,356.38","1,336.64","2.71M","-0.55%"
"07/02/2015","1,349.41","1,350.41","1,357.88","1,342.44","7.11M","0.48%"
"07/01/2015","1,342.94","1,326.01","1,348.42","1,322.62","7.07M","1.97%"
"06/30/2015","1,317.05","1,335.97","1,336.47","1,317.05","9.56M","-1.71%"
"06/29/2015","1,339.95","1,334.47","1,357.38","1,330.99","9.37M","-1.61%"
"06/26/2015","1,361.86","1,376.30","1,376.80","1,359.37","5.89M","-0.26%"
"06/25/2015","1,365.35","1,371.82","1,378.29","1,363.35","6.44M","-0.87%"
"06/24/2015","1,377.30","1,371.82","1,381.28","1,366.84","6.06M","0.40%"
"06/23/2015","1,371.82","1,377.79","1,383.27","1,363.85","5.67M","0.04%"
"06/22/2015","1,371.32","1,365.35","1,372.32","1,359.37","7.41M","1.47%"
"06/19/2015","1,351.40","1,359.37","1,412.89","1,348.91","10.36M","-0.22%"
"06/18/2015","1,354.39","1,348.91","1,354.39","1,300.12","8.38M","0.04%"
"06/17/2015","1,353.89","1,394.55","1,394.71","1,350.16","7.22M","-0.48%"
"06/16/2015","1,360.37","1,352.40","1,394.55","1,345.93","11.01M","1.11%"
"06/15/2015","1,345.43","1,359.87","1,370.48","1,342.26","8.42M","-1.60%"
"06/12/2015","1,367.34","1,383.27","1,386.76","1,364.55","5.99M","-1.01%"
"06/11/2015","1,381.28","1,378.29","1,394.23","1,376.30","6.86M","0.33%"
"06/10/2015","1,376.80","1,369.83","1,387.26","1,365.35","10.93M","0.47%"
"06/09/2015","1,370.33","1,383.38","1,385.26","1,366.34","6.84M","-0.72%"
"06/08/2015","1,380.28","1,388.75","1,390.89","1,379.61","5.28M","-0.89%"
"06/05/2015","1,392.73","1,412.17","1,412.17","1,379.19","9.22M","-0.92%"
"06/04/2015","1,405.68","1,434.06","1,434.06","1,403.19","8.55M","-1.81%"
"06/03/2015","1,431.57","1,439.04","1,440.04","1,427.94","8.30M","-0.24%"
"06/02/2015","1,435.06","1,445.62","1,453.23","1,431.57","8.50M","-1.03%"
"06/01/2015","1,450.00","1,444.02","1,457.96","1,435.20","7.44M","0.17%"
"05/29/2015","1,447.51","1,460.95","1,473.40","1,444.02","11.99M","-0.44%"
"05/28/2015","1,453.98","1,442.53","1,453.98","1,438.54","7.45M","1.04%"
"05/27/2015","1,439.04","1,418.63","1,461.95","1,417.13","6.10M","1.05%"
"05/26/2015","1,424.10","1,455.47","1,456.97","1,418.94","9.73M","-2.36%"
"05/22/2015","1,458.46","1,446.01","1,469.42","1,441.03","5.91M","0.97%"
"05/21/2015","1,444.52","1,441.53","1,454.98","1,439.04","5.42M","0.21%"
"05/20/2015","1,441.53","1,449.00","1,459.95","1,427.59","7.07M","0.35%"
"05/19/2015","1,436.55","1,429.08","1,451.18","1,421.12","6.68M","0.73%"
"05/18/2015","1,426.09","1,412.65","1,432.07","1,407.42","9.15M","0.95%"
"05/15/2015","1,412.65","1,430.08","1,443.02","1,405.68","8.54M","-0.84%"
"05/14/2015","1,424.60","1,416.63","1,426.09","1,390.24","8.11M","-1.38%"
"05/13/2015","1,444.52","1,447.01","1,453.48","1,439.36","5.62M","0.35%"
"05/12/2015","1,439.54","1,463.94","1,467.42","1,427.59","10.54M","-2.17%"
"05/11/2015","1,471.41","1,466.43","1,485.42","1,456.97","7.48M","-0.07%"
"05/08/2015","1,472.40","1,463.44","1,478.38","1,453.48","10.46M","2.18%"
"05/07/2015","1,441.03","1,520.01","1,520.01","1,441.03","17.86M","-4.46%"
"05/06/2015","1,508.25","1,493.81","1,538.13","1,453.98","14.98M","0.93%"
"05/05/2015","1,494.31","1,521.20","1,542.11","1,493.32","10.63M","-0.73%"
"05/01/2015","1,505.27","1,496.30","1,510.00","1,484.11","5.61M","-0.20%"
"04/30/2015","1,508.25","1,507.26","1,511.24","1,494.31","7.06M","0.07%"
"04/29/2015","1,507.26","1,532.65","1,569.79","1,505.27","6.86M","-1.59%"
"04/28/2015","1,531.66","1,541.12","1,545.60","1,511.74","11.09M","-1.54%"
"04/27/2015","1,555.56","1,531.16","1,565.02","1,513.73","9.24M","1.79%"
"04/24/2015","1,528.17","1,526.18","1,532.65","1,510.25","5.53M","0.26%"
"04/23/2015","1,524.19","1,539.13","1,546.60","1,516.47","7.52M","-1.16%"
"04/22/2015","1,542.11","1,566.51","1,572.99","1,531.16","9.42M","-1.68%"
"04/21/2015","1,568.50","1,581.95","1,592.90","1,564.52","5.89M","-0.38%"
"04/20/2015","1,574.48","1,572.49","1,585.93","1,567.01","5.07M","0.35%"
"04/17/2015","1,569.00","1,579.46","1,597.39","1,563.03","8.10M","-1.28%"
"04/16/2015","1,589.42","1,613.32","1,613.32","1,578.46","7.40M","-1.08%"
"04/15/2015","1,606.85","1,631.74","1,631.74","1,605.85","6.60M","-0.92%"
"04/14/2015","1,621.78","1,621.78","1,636.72","1,618.55","6.30M","-0.34%"
"04/13/2015","1,627.26","1,633.24","1,637.22","1,617.05","4.68M","-0.49%"
"04/10/2015","1,635.23","1,614.81","1,638.22","1,611.33","7.91M","1.89%"
"04/09/2015","1,604.85","1,594.40","1,606.35","1,593.40","5.20M","1.29%"
"04/08/2015","1,584.44","1,588.42","1,597.88","1,580.95","4.92M","0.00%"
"04/07/2015","1,584.44","1,565.52","1,587.68","1,561.91","4.84M","1.37%"
"04/02/2015","1,563.03","1,564.52","1,571.49","1,554.06","4.28M","0.26%"
"04/01/2015","1,559.04","1,487.13","1,578.09","1,487.13","7.84M","1.26%"
"03/31/2015","1,539.62","1,587.43","1,587.43","1,539.62","9.18M","-2.43%"
"03/30/2015","1,577.97","1,582.45","1,591.91","1,569.11","5.14M","0.96%"
"03/27/2015","1,563.03","1,563.53","1,577.79","1,548.96","5.18M","-0.35%"
"03/26/2015","1,568.50","1,577.97","1,590.91","1,566.02","6.56M","-1.29%"
"03/25/2015","1,588.92","1,599.38","1,602.36","1,586.08","5.01M","-0.78%"
"03/24/2015","1,601.37","1,610.33","1,615.81","1,601.37","7.18M","-0.46%"
"03/23/2015","1,608.84","1,627.26","1,629.88","1,600.37","6.67M","-1.19%"
"03/20/2015","1,628.26","1,631.25","1,633.24","1,615.26","18.36M","0.31%"
"03/19/2015","1,623.28","1,624.27","1,630.75","1,607.84","8.62M","0.40%"
"03/18/2015","1,616.80","1,590.41","1,618.30","1,583.44","7.30M","2.01%"
"03/17/2015","1,584.94","1,578.46","1,587.92","1,568.50","5.93M","0.92%"
"03/16/2015","1,570.50","1,563.03","1,578.96","1,550.58","6.62M","1.09%"
"03/13/2015","1,553.57","1,546.10","1,557.55","1,530.66","6.39M","0.74%"
"03/12/2015","1,542.11","1,520.70","1,547.72","1,518.71","7.30M","1.94%"
"03/11/2015","1,512.74","1,527.67","1,530.66","1,506.76","6.21M","-0.30%"
"03/10/2015","1,517.22","1,554.56","1,554.56","1,516.22","6.37M","-2.09%"
"03/09/2015","1,549.58","1,551.08","1,551.17","1,529.28","4.44M","-0.26%"
"03/06/2015","1,553.57","1,555.56","1,565.52","1,550.83","3.87M","-0.70%"
"03/05/2015","1,564.52","1,560.04","1,570.99","1,557.81","4.46M","0.32%"
"03/04/2015","1,559.54","1,543.11","1,560.54","1,538.38","5.06M","0.97%"
"03/03/2015","1,544.60","1,554.56","1,568.01","1,544.60","5.63M","-0.19%"
"03/02/2015","1,547.59","1,531.66","1,550.33","1,524.69","5.05M","0.81%"
"02/27/2015","1,535.14","1,548.59","1,548.59","1,531.66","6.97M","-0.80%"
"02/26/2015","1,547.59","1,535.64","1,550.58","1,535.14","4.77M","0.55%"
"02/25/2015","1,539.13","1,534.65","1,544.03","1,527.67","4.47M","-0.06%"
"02/24/2015","1,540.12","1,527.18","1,540.12","1,523.69","5.19M","0.75%"
"02/23/2015","1,528.67","1,521.20","1,529.67","1,515.72","4.70M","0.33%"
"02/20/2015","1,523.69","1,525.18","1,544.60","1,516.35","5.57M","0.23%"
"02/19/2015","1,520.20","1,526.18","1,546.10","1,519.21","5.50M","-1.86%"
"02/18/2015","1,549.09","1,556.06","1,556.06","1,539.62","7.51M","0.52%"
"02/17/2015","1,541.12","1,529.67","1,543.61","1,519.71","8.85M","0.36%"
"02/16/2015","1,535.64","1,542.11","1,548.34","1,532.16","4.41M","-0.71%"
"02/13/2015","1,546.60","1,522.20","1,550.08","1,513.73","12.88M","4.54%"
"02/12/2015","1,479.37","1,506.26","1,518.21","1,474.39","8.92M","-1.88%"
"02/11/2015","1,507.76","1,512.24","1,517.96","1,498.79","5.22M","-0.36%"
"02/10/2015","1,513.23","1,514.23","1,515.23","1,493.81","8.05M","-0.43%"
"02/09/2015","1,519.71","1,508.25","1,522.20","1,497.72","6.79M","0.56%"
"02/06/2015","1,511.24","1,495.81","1,530.94","1,489.33","9.28M","1.13%"
"02/05/2015","1,494.31","1,462.44","1,506.76","1,458.96","9.27M","1.66%"
"02/04/2015","1,469.91","1,450.99","1,501.78","1,445.51","13.57M","1.58%"
"02/03/2015","1,447.01","1,444.52","1,473.75","1,442.78","9.72M","-0.51%"
"02/02/2015","1,454.48","1,462.94","1,470.41","1,443.02","6.39M","-0.44%"
"01/30/2015","1,460.95","1,483.86","1,486.84","1,460.95","8.99M","-1.71%"
"01/29/2015","1,486.35","1,482.36","1,494.49","1,473.90","5.56M","-0.27%"
"01/28/2015","1,490.33","1,493.32","1,493.81","1,474.52","5.73M","0.84%"
"01/27/2015","1,477.88","1,489.83","1,501.28","1,469.04","7.01M","-0.97%"
"01/26/2015","1,492.32","1,481.86","1,499.29","1,479.87","5.29M","-0.10%"
"01/23/2015","1,493.81","1,483.36","1,494.31","1,474.89","8.47M","0.77%"
"01/22/2015","1,482.36","1,478.88","1,489.33","1,460.95","10.51M","1.57%"
"01/21/2015","1,459.46","1,444.02","1,459.95","1,437.17","7.69M","1.63%"
"01/20/2015","1,436.05","1,441.53","1,449.25","1,428.58","6.74M","0.21%"
"01/19/2015","1,433.07","1,424.60","1,442.03","1,420.62","3.82M","0.56%"
"01/16/2015","1,425.10","1,400.20","1,428.58","1,387.75","8.53M","1.27%"
